歌手名字,许嵩
256483,梳子与刮胡刀
161117,海鸥飞吧
161132,一颗砂粒
256571,游戏规则
256573,冷冻的玫瑰
256575,想像中的爱人
256577,某一段时间
256579,第一万个早晨
5283326,留一盏灯
256537,给那个人
256538,美丽佳人
256543,活着快乐就好
256545,爱
256511,一个人
256512,烟花女
256518,爱我在今宵
歌手名字,梁文音
1350522448,那女孩对我说
28095072,分手后不要做朋友
255737,满满
255754,爱一直存在
255731,哭过就好了
552448821,还好
559647510,和平分手
255813,薄荷与指甲剪
557540059,转折
255767,很久很久以后
255832,最亲爱的
255811,最幸福的事
255720,还是朋友
255771,奶与蜜之地
516770841,如歌
255693,情人知己
255750,三个愿望
29460964,漫情歌
255706,我们都别哭
426027279,不期而遇
255827,我不是你想象那么勇敢
255742,咬人猫
25731522,心里的孩子
255822,可以不爱了
27965040,幸福的忘记
1367321032,蓝色眼睛
29460967,寂寞之光
255714,够幸褔了
25731526,爱是什么
392075,我们
559647508,副驾驶座的风景
29460970,住在心里的过客
255734,亲爱的是我
30569151,我们会再见
255708,孩子
255759,最最
29401163,爱其实很残忍
559647512,给那年的自己
255816,雪雨
1350521647,初恋
255696,一百万种亲吻
426026282,还原
25731525,月光地毯
25731521,想流浪的鱼
559647506,懂事
歌手名字,刘媛媛
106024,国家
271610,五星红旗
1330879326,我的中国梦
271631,中华是我家
271624,祝你好运
271628,共产党人
1299814836,歌唱新时代
271622,中国站起来
271633,党旗在我心中
271616,鲜花陪伴你
271626,许下一个心愿
271632,团圆
64207,民生
271612,你的爱无处不在
271618,千重山万重水
271630,人间天堂
271614,长大成材
271620,远方
1383715293,红星照耀中国
271546,宁为女人
1301882824,花好月圆夜
184008,感恩
26609568,故乡陇南
1348598662,幸福新时代
1335706532,全家福
1386056648,三峡之恋
271560,长大成才
271575,共享和平
26348146,天地一幅画
1320128538,大地丰收
28590422,春天的诉说
520242883,访涌泉
1298431864,啊哈嘟呀
1298737006,我们是兄弟姐妹
1298746895,绿色让中国更美丽
1299515069,北屯之星
1299539034,人民子弟兵
1300134558,带我走一路
1300370865,不曾见过你
570300720,希望
1300684350,带上爱飞翔
1300685693,茶香凌云
1300686128,爱无界
1301609840,穿越冰雪
1302142669,凌云山之梦
歌手名字,刘嘉玲
186348,有一点动心
5276990,订做一个天堂
5279150,有一点心动
422104676,你是偶像
264390,被爱作弄
264295,为什么想念你
5279564,心经
264299,罪过
264407,别让我最后才知道
5241102,农家的小女孩
264321,你是要回来找我
264419,爱与恨
27937310,终点的起点
5282385,司仪讲话
264410,我会真的嫁给你
264413,不能一生只爱你
264416,能有你就好
264422,一个我一个你
264425,爱到心慌
264428,开始飞吧
264430,对对对
264431,心事难放
264378,相信你
264380,对爱不放心
264382,放心不下
264385,你不在也好
264387,自由
264388,遗失的情书
264389,自己才懂的眼泪
264393,爱得深想得多
264396,单身女子
264333,情冷却
264336,不留余情
264339,装扮
264342,专情
264346,等待厮守一生
264350,占有
264354,为爱而逃
264357,作朋友就好
264361,猜忌
264366,忘了一切忘了我
264315,军阀府里的背叛
264318,河岸边
264325,拿着破车票逃亡
264329,忙碌街角
歌手名字,门丽
1294910115,死心塌地去爱你
1294910124,美美哒
28288302,一物降一物
31861679,缘分来了就是你
29498145,还是算了吧
29498143,今生无缘来生再聚
477823096,一曲相思
34828465,财神驾到
403012523,相思的雨
32272942,算什么
1294910111,反正你已经不爱我
41655018,凤凰情歌
454712007,我的心一直懂得
1294889135,一夜
543798734,一吻断红尘
279371,谁让我爱上你这样的男人
521267792,就是这个范儿
26429601,爱中过枪
279351,都是为了爱
1348361927,风中的你
28190184,爱情究竟哪里找
573577167,贡虾米
1340001715,擦干所有的泪
279360,别再用眼泪欺骗我
466126346,我的好媳妇儿
1297743151,今夜又唱老情歌
5231038,你是雄鹰我是翅膀
1366626157,相爱却不能到最后
1355233596,忘记你
279336,纠结爱
1339725780,亲爱的别为我哭
1294889190,忘了这一切
551722283,我在天涯海角等你
1391231674,漫天相思雨
279373,给我一双爱的翅膀
862100137,谁的眼泪在云上飞
1367177158,忘记过去不容易
279337,那些情歌
573577583,骗子
547278186,爱情主播
1342505538,爱我的人流下伤心的泪
862098899,你的手心印着我的吻
571059463,我还有勇气
1304261108,痴情的鬼
553310015,原谅我不能原谅你
歌手名字,任桂珍
286325,谁不说俺家乡好
286331,洪湖水浪打浪
286372,阿里山的姑娘
286376,三十里铺
286370,大河涨水沙浪滚
286327,绣红旗
286352,小河淌水
286324,一道道水来一道道山
286354,兰花花
286342,数九寒天下大雪
286343,我为共产主义把青春贡献
286374,九九艳阳天
286353,赶马调
286356,乡间的小路
286360,刮地风
286364,五哥放羊
286366,花香鼓舞
286368,摇篮曲
286340,看天下劳苦人民都解放
286326,清潆潆的水来蓝莹莹的天
286329,小放牛
286334,海风阵阵愁煞人
286345,解放军同志请你停一停
286346,海燕下河洗衣服
286323,半个月亮爬上来
1298398865,秋水伊人
1298525752,崖畔上开花
1306436954,四季美人
1306436955,山歌好比春江水
1298381609,珊瑚颂
1306436956,小白菜
1306436957,杨柳青
1306436958,我的家乡沂蒙山
1298390721,送君
1306436959,无锡景
1306436960,绣荷包
1298398848,初恋女
1306436961,牧羊姑娘
1306436962,谁能比得上咱
1306436964,扁担歌
1306436965,茉莉花
1306436966,康定情歌
1306436967,雨不洒花花不红
1306436968,傻大姐
1306436969,四季歌
歌手名字,童丽
29209604,爱的故事上集
29209598,一生中最爱
29209596,雨丝情愁
530801627,你是风儿我是沙
29209601,让一切随风
530801626,离别的车站
295690,月满西楼
530801623,九儿
530801629,化蝶
29209605,有谁共鸣
32703007,映山红
294763,枉凝眉
294955,钗头凤
29209611,昨天今天下雨天
29209602,风继续吹
29209599,再见二丁目
530801628,梅花三弄
530801630,追梦人
29209609,酒红色的心
530801634,我不想说
295575,牧羊曲
29209608,但愿人长久
294957,红豆词
530801631,星月神话
530801625,青青河边草
295052,独上西楼
29209610,默默向上游
29209606,旧居中的钢琴
295166,红烛泪
5232853,外面的世界
29209603,天长地久
518904025,山里妹子真漂亮
294980,太湖美
28776365,三月里的小雨
530801633,一帘幽梦
29209607,举杯相醉
295519,求佛
5230973,弯弯的月亮
28776363,感恩的心
295507,你的柔情我永远不懂
530801632,伊人如梦
295106,渔舟唱晚
295010,今宵多珍重
28776367,酒干倘卖无
295713,荷花颂
歌手名字,王筝
297587,我们都是好孩子
297605,对你说
297543,越单纯越幸福
297502,幸福过
30070853,归去来
297519,一直
32451394,苹果与蝴蝶
297565,没有人比我更爱你
297537,爸爸
371443,因为有你
34040697,一程
297532,西安爱情故事
37095609,童谣
31234217,天使的城
29984236,旁观者
34280926,乐逍遥
297593,一杯咖啡到天亮
297667,糖纸
28918016,失忆症
297498,壁炉
297508,玩具
297517,影子
297528,阳光变成淡蓝色
29802024,而你呢
479408999,昨日星空
297682,你还要什么
297505,橡皮擦
29984229,摩天轮
29984230,瘦了
297689,时光
297552,别唱伤心的歌
29984238,漩涡
29984226,黑海
297599,我的心你什么时候还我
297513,合影留念
297676,六月
297679,明日午后
297655,千年
297511,你们的爱
29984239,问候你
297691,爱是一种香
297670,假面舞会
297693,寄居蟹
297540,幸福的折磨
297546,锋利的记忆
歌手名字,娃娃
298490,漂洋过海来看你
108752,飘洋过海来看你
298316,大雨
298329,爱的真谛
29132068,暗恋桃花源
95877,舍
5284767,美就是心中有爱
298320,如今才是唯一
486012252,桃源三生
298204,摇摇摇
298570,好小子
108668,想逃
298420,秋凉
298022,放过自己
298435,花开花谢
5245387,选择离开
298291,后悔
298439,渡口
298600,开心女孩
298497,梦恋
298500,在这个时间里
298502,你不是一个好情人
298509,我怕冷
298352,放了爱
298356,七情六欲
298360,我是飞鸟你是天
298363,算了
298365,呼吸
298367,祈祷
298368,真爱宣言
298370,说清楚
298372,嫉妒
298375,坦白
162894,拥抱着我
298287,就在今夜
298295,飞鸟
298191,陌生的人
298308,为何梦见他
298193,绿色的水滴
298312,从来都没有
298198,不明白
298209,梦中的水手
298323,河堤上的傻瓜
298325,心中的秘密
298327,陷阱
歌手名字,谢娜
487590185,天下
308730,给不了的幸福
308720,菠萝菠萝蜜
308656,快乐的歌
488647811,我变了
191118,娜样纯杰的爱恋
484311955,将军令
481853035,眼泪
308683,生日快乐歌
1297747322,娜就是快乐
488647815,突然想爱你
422104676,你是偶像
481853034,一想到你呀
362886,为你歌唱
1342505703,小猪佩奇过大年
482999663,给我感觉
362878,傻傻爱
308698,路灯下的小姑娘
28406538,分手快乐
308734,简单快乐
308692,粉红色的回忆
30251425,闺蜜蜜
308680,化骨绵掌
308665,幸福的滋味
28406539,辣妹子
308682,我只要你爱我
308653,幸福的流泪
308651,蓝色巧克力
308722,捧你在手心
308667,娜些年华
1312889558,你潇洒我漂亮
308658,暖流
308681,采蘑菇的小姑娘
308701,雨中即景
308712,娜写年华
28406541,让自己嗨
308728,麻将进行曲
308655,万花筒
308686,小龙人
308732,天哪
308736,谢天谢地
308689,梅兰梅兰我爱你
308695,给我一个吻
308661,地球欢迎你
308659,姐姐妹妹向前走
歌手名字,谢浛露
314490,给你们
314498,小小的太阳
314427,地藏王菩萨赞
314486,如果再回到从前
314426,观世音菩萨
314425,心经
314422,保佑你阿弥陀佛
314420,美丽的咒语
314421,慈母恩
314423,菩萨保佑你
314430,文殊菩萨赞
314424,炉香赞
314432,药师佛赞
314434,自在行
25923466,释迦牟尼佛赞
314488,爱上你我很快乐
25923460,感恩
314503,梦蝶
314496,原来你也在这里
314476,别让我一个人醉
314524,甘心情愿
314444,黄玫瑰
314510,多情人都把灵魂给了谁
314522,一生爱你千百回
314482,不让我的眼泪陪我过夜
314509,孤单的人总说无所谓
314511,美丽心情
314512,从开始到现在
314514,当爱情经过的时候
314516,放你在心里
314518,那年的情书
314520,多爱你一天
314478,爱与哀愁
314480,最爱你哭泣时候的眼睛
314492,凌晨三点钟
25923468,三宝歌
314450,下辈子别再做女人
314447,请我喝杯咖啡好吗
314454,橄榄树
314455,懂爱的人
314456,在那遥远的地方
314449,那就好好过吧
314505,发如雪
314508,一万个理由
314474,狼爱上羊
歌手名字,姚贝娜
28095355,战争世界
5235731,相亲相爱
28190492,矜持
413018,画情
27808538,红颜劫
27808545,菩萨蛮
28830388,阆中之恋
34928390,两个你
28208244,随它吧
27808548,御龙吟
28274667,至少还有你
27836035,心火
325013,可以不可以
27808543,惊鸿舞
29498105,也许明天
27808539,断桥离情
93757,千百年后谁又记得谁
27808537,采莲
27808541,金缕衣
34928388,光
32450971,当时
27556170,又忆江南
34928400,相信爱很美
32450963,总有一天
32450957,飞鸟和鱼
325054,问红尘
27556171,日月凌空
34928393,如果没有你
29343667,追寻
30352820,冈拉梅朵
27867990,爱无反顾
29343673,世上哪有树缠藤
29122478,心如明月
27808547,生命的河
31460392,丽江之恋
32450967,想念
27906619,一路有你
27928138,山歌好比春江水
29414072,牵挂
28188156,影子
32450977,忘记
27928087,生命之恋
324982,小头发
32450965,被遗忘的情歌
324984,如果我们没有遇见
歌手名字,云菲菲
130843,伤心城市
325098,人在旅途
5230877,爱的血泪史
1318033449,记得咱的家
28232224,老婆是天
325065,红颜自古多薄命
431080654,一枝梅
130579,爱过以后
130587,两颗心四行泪
325095,你最美丽你最亲
325090,风的寂寞云知道
1355916341,心空
523248407,苏武小镇
520458206,听雨
325101,蝴蝶吻
1336789648,弦上花
474566963,你的世界为谁飘着雪
1388584363,落叶的秋
864639503,心路
496619844,问我归何处
33789530,妇唱夫随
426026706,随风而去
1343027130,煮雪
280300,爱情花开
1307334181,花易老
507533413,又到康桥
573581131,从前的我们
27946029,我来了你在哪
1305364889,微光
280294,你们的笑脸
27946028,分手了别来打扰我
504264240,命中的恋人
1366971564,心已走远
325077,宝贝你怎么能让我流泪
470547604,我侬情浓
1309901639,中秋愿
411907037,漂
566443136,走过冬季
558560110,一念天涯
1389855027,花正好
1392742554,绿又黄
325080,最美丽你最亲
1340001673,怕入戏太深
568207573,关山月
1338146772,一爱倾情
歌手名字,杨采妮
319473,但愿你明白
319544,不会哭于你面前
319512,毋忘我的爱
264295,为什么想念你
158523,爱情来的时候
319491,笑着流泪
319522,梁祝
319533,初恋
319419,痛快
319526,您您我我
319436,风中的蝴蝶
319501,被爱
319471,神话
319524,原来是您
319549,爱的魔法
319548,爱的感觉
319546,心跟你还恋爱
319550,缘份
319551,忘掉爱恋
319553,谁记得我
319554,不玩大富翁
319555,摆脱都市病
319518,爱会来寻觅我
319520,喜欢你不喜欢你
319528,偷吻
319529,我的心早已给你
319503,不小心的真心话
319493,又想问又怕问
319465,只想
319495,有一点危险
319467,就算伤心也是爱
319497,避风港
319469,前世
319475,祝福一句
319505,依恋
319507,直觉
319508,犹豫不绝
319449,秘密
319453,他们都没有你疼我
319455,明知故犯
319457,情为何物
319459,幻影
319460,爱藏在午夜
319461,可不可以
319430,不爱就走开
歌手名字,周慧敏
329925,最爱
330107,自作多情
329218,痴心换情深
25920721,最愛
329647,情未了
110832,如果你知我苦衷
86489,爱得太迟
177309,用尽一生的爱
5238704,为全世界歌唱
330136,流言
5278154,邓丽君金曲
330251,天荒爱未老
329750,留恋
330111,孤单的心痛
329933,别望着我离开
329831,红颜知己
86837,爱与诚
28391823,红河谷
25920726,痴心換情深
26090049,当爱已成往事
330255,痴恋
188576,留住秋色
5241739,美少女战士
329796,思念的夜空
329929,付出许多的爱情
115499,万千宠爱在一身
329495,花雨烟云
330099,冬日浪漫
93678,长痛不如短痛
329788,红叶落索的时候
330327,让我知道
330115,注定的结局
330063,爱你多过爱他
5245694,感情的分礼
329255,爱我所爱
25826831,真爱在明天
329240,岁月的童话
329983,你是真的爱我吗
329051,台下女主角
330351,情迷
330220,浪漫
330373,留我一声
5278141,红颜知已
